Name,Position,Team,Passing_Yards,Rushing_Yards,Receiving_Yards,Passing_TDs,Rushing_TDs,Receiving_TD,FG_Made,FG_Missed,Extra_Points_Made,Interceptions_Thrown,Fumbles_Lost,Interceptions,Forced_Fumbles,Sacks,Blocked_Kicks,Blocked_Punts,Safeties,Kickoff_Return_TD,Punt_Return_TD,Defensive_TD,Rank,URL
A.Washington,DT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Stanford,LB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Pennel,DE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Jenkins,OLB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.McLendon,DT,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Maye,DEF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Wilkerson,DE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Ealy,DE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
L.Williams,DT,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Pelon,DEF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Donahue,DEF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Claiborne,CB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Robertson-Harris,DEF,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
L.Floyd,OLB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
N.Kwiatkoski,ILB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Cooper,DB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Freeman,LB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Acho,OLB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Fuller,CB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Unrein,DE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Trevathan,LB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Jackson,DEF,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
Q.Demps,SS,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Kazee,DEF,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Alford,CB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Allen,FS,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Jones,OLB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Neal,SS,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Riley,DEF,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Billings,NT,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
P.Sims,DT,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
G.Iloka,SS,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Minter,MLB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
V.Rey,OLB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Kirkpatrick,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Fejedelem,SAF,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Glasgow,DEF,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Willis,DEF,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
W.Jackson,CB,CIN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,439,
J.Shaw,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Judon,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Urban,DE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
P.Ricard,DEF,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Levine Sr.,CB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Correa,LB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Williams,NT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Peppers,DEF,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Boddy-Calhoun,CB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
L.Ogunjobi,DEF,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Shelton,DL,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Taylor,DB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Coley,DEF,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Tuitt,DE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Mitchell,FS,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Alualu,DT,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Davis,CB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
L.Walton,DT,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Burns,CB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Hilton,DEF,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Spence,DT,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Ledbetter,DEF,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Washington,DE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
Q.Diggs,CB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
N.Lawson,CB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Hayden,CB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Peters,DT,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Bethea,SS,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Golden,OLB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
X.Williams,DT,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
F.Rucker,DE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
P.Peterson,CB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Branch,DB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Dansby,LB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
H.Reddick,DEF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Scarlett,LB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Peters,LB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Pleasant,DB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Johnson,CB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Reader,NT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
Z.Cunningham,DEF,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Moore,DB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Joseph,CB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Heath,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Cushing,ILB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Watt,DE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Dunn,DT,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Colvin,CB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Church,SS,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Day,DT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Smoot,DEF,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Ankou,DEF,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
P.Posluszny,MLB,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Jackson,DEF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
L.Ryan,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Johnson,NT,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Williamson,ILB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Smith,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Cyprien,SS,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Klug,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.McCain,DB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Byard,SAF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Jones,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Williams,NT,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Brown,DEF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Carrie,SS,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Nelson,DB,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Amerson,CB,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Irvin,LB,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Vanderdoes,DEF,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
N.Morrow,DEF,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Adams,DEF,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Smith,DB,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.McDonald,CB,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Lee,DEF,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Breeland,CB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.McGee,DT,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.McClain,DT,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
Z.Brown,LB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Swearinger,DB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Everett,CB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Hicks,ILB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Vaeao,DT,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Graham,FS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Watkins,DB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Jenkins,FS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.McLeod,DB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
N.Bradham,LB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
V.Curry,DE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Darby,CB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Barnett,DEF,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Webster,CB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Countess,DEF,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Johnson,DEF,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Ebukam,DEF,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Barron,OLB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Alexander,SS,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Hatfield,DEF,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Smart,DEF,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Hager,ILB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Brockers,DT,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.George,ILB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
H.Anderson,DE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Sheard,DE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Bostic,LB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Morrison,ILB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Farley,DB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Green,FS,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
Q.Wilson,DEF,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Mingo,DE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Hankins,DT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Fackrell,OLB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.House,CB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Clark,NT,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Burnett,SS,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Randall,CB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
Q.Rollins,CB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Ryan,ILB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Brice,DB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
H.Clinton-Dix,FS,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Wright,OLB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Sherman,CB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Chancellor,SS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Smith,DE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Griffin,DEF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Thomas,FS,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Reed,DT,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Richardson,DE,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Lane,CB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Coleman,CB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Mitchell,DT,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Armstrong,OLB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Johnson,CB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Williams,DB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Foster,DEF,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Harold,OLB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Jones,DEF,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Thomas,DEF,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
X.Cooper,DL,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Watson,LB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
N.Bowman,ILB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Reid,FS,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Love,DE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Adams,SS,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Coleman,FS,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Short,DT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Worley,CB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Bradberry,CB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Durant,LB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Heath,SS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
O.Scandrick,CB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Paea,DT,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Frazier,SS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Lee,OLB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Jones,FS,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Wilson,ILB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
N.Carroll,CB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Awuzie,DEF,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Harrison,DT,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Rodgers-Cromarti,CB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Thomas,NT,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Thompson,SAF,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Casillas,OLB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Jenkins,DB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Tomlinson,DEF,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Goodson,OLB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
R.Okwara,DE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Apple,CB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Sherels,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Barr,OLB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Hunter,DE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Johnson,DT,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
L.Joseph,DT,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Newman,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
X.Rhodes,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Gedeon,DEF,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
E.Kendricks,MLB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Te'o,ILB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Harris,CB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
S.Rankins,DT,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Davison,DT,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Onyemata,DT,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Robertson,LB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
M.Lattimore,DEF,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Wolfe,DE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Stewart,FS,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Simmons,FS,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Nelson,OLB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Peko,DT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Jarrett,DEF,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
W.Parks,DB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
A.Gotsis,DT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
C.Hayward,DB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
K.Emanuel,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Square,NT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
D.Philon,DE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
T.Boston,FS,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
I.Rochell,DEF,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
B.Mebane,DT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Addae,SS,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
H.Pullard,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Brown,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
J.Verrett,CB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,
