Name,Position,Team,Passing_Yards,Rushing_Yards,Receiving_Yards,Passing_TDs,Rushing_TDs,Receiving_TD,FG_Made,FG_Missed,Extra_Points_Made,Interceptions_Thrown,Fumbles_Lost,Interceptions,Forced_Fumbles,Sacks,Blocked_Kicks,Blocked_Punts,Safeties,Kickoff_Return_TD,Punt_Return_TD,Defensive_TD,Punting_i20,Punting_Yards
S.Bradford,QB,MIN,382,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Diggs,WR,MIN,0,-2,395,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Cook,RB,MIN,0,354,90,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J.McKinnon,RB,MIN,0,190,121,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
L.Murray,RB,MIN,0,97,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Rudolph,TE,MIN,0,0,201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Wright,WR,MIN,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Treadwell,WR,MIN,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Thielen,WR,MIN,0,11,489,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
D.Morgan,TE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Forbath,K,MIN,0,0,0,0,0,0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Quigley,P,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1086
M.Sherels,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Smith,FS,MIN,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,0,0,0,0,0,0,0,0
A.Sendejo,SS,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T.Waynes,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
S.Stephen,DT,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A.Barr,OLB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Hunter,DE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
T.Johnson,DT,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Joseph,DT,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
E.Griffen,DE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
T.Newman,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X.Rhodes,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B.Gedeon,OLB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Kendricks,MLB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D.Brees,QB,NO,1321,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Kamara,RB,NO,0,158,159,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Kuhn,FB,NO,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Ingram,RB,NO,0,284,161,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A.Peterson,RB,NO,0,215,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Ginn,WR,NO,0,32,212,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Thomas,WR,NO,0,0,321,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Fleener,TE,NO,0,0,129,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Coleman,WR,NO,0,0,160,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Lewis,WR,NO,0,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.Lutz,K,NO,0,0,0,0,0,0,11,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Morstead,P,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,927
T.Edmunds,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Te'o,MLB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Harris,CB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Vaccaro,SS,NO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
S.Rankins,DT,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Davison,DT,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Anzalone,OLB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A.Klein,OLB,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
M.Williams,FS,NO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D.Onyemata,DT,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A.Okafor,DE,NO,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
P.Williams,CB,NO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C.Robertson,OLB,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
M.Lattimore,CB,NO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
C.Jordan,DE,NO,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0
T.Siemian,QB,DEN,1264,55,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J.Charles,RB,DEN,0,194,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C.Anderson,RB,DEN,0,347,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Sanders,WR,DEN,0,0,266,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Fowler,WR,DEN,0,0,140,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.Green,TE,DEN,0,0,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Derby,TE,DEN,0,0,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D. Thomas,WR,DEN,0,0,380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J.Heuerman,TE,DEN,0,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.McManus,K,DEN,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Dixon,P,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,822
C.Latimer,WR,DEN,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.McKenzie,WR,DEN,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Roby,FS,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D.Wolfe,DE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T.Davis,ILB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D.Stewart,FS,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Barrett,OLB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
J.Simmons,SS,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S.Harris,DE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
C.Nelson,ILB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Harris,CB,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D.Peko,NT,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.Miller,OLB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
B.Marshall,ILB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T.Jarrett,DEF,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Talib,CB,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W.Parks,DB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Gotsis,DE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P.Rivers,QB,LAC,1633,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
M.Gordon,RB,LAC,0,356,222,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Oliver,RB,LAC,0,58,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Allen,WR,LAC,0,0,446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty.Williams,WR,LAC,0,0,287,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A.Gates,TE,LAC,0,0,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Ekeler,RB,LAC,0,36,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Benjamin,WR,LAC,0,23,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Hayward,CB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y.Koo,K,LAC,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Kaser,P,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1397
K.Emanuel,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Square,NT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Philon,DE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
J.Bosa,DE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0,0,0,0,0,0,0,0
T.Boston,FS,LAC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I.Rochell,DEF,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Mebane,NT,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Addae,SS,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Phillips,SS,LAC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H.Pullard,MLB,LAC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K.Toomer,ILB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M.Ingram,OLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0
C.McCain,DE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
J.Brown,ILB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Verrett,CB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tr.Williams,CB,LAC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J.Ross,WR,CIN,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R.Bullock,K,CIN,0,0,0,0,0,0,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Jones,CB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Williams,SS,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Miller,WR,HOU,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Cole,ILB,HOU,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
A.Collins,RB,BAL,0,335,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
B.Watson,TE,BAL,0,0,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Humphrey,DB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Onwuasor,OLB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
T.Williams,OLB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Davis,DE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Hogan,QB,CLE,517,71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Higgins,WR,CLE,0,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Telfer,TE,CLE,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Orchard,DE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J.Meder,DT,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Burgess,OLB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C.Samuel,WR,CAR,0,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Dickson,TE,CAR,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Munnerlyn,DB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
V.Butler,DT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ch.Johnson,DE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Wright,CB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Clay,WR,BUF,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Thornton,DT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Dareus,DT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R.Davis,DE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Williams,TE,IND,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Bond,C,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Milton,DB,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Ridgeway,DT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C.Johnson,,ARI,0,114,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Golden,WR,ARI,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Williams,WR,ARI,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Niklas,TE,ARI,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Baker,SAF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.Pierre,DT,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C.Grant,RB,JAX,0,97,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Cole,WR,JAX,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Bennett,DT,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Fowler,FB,TEN,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Fluellen,RB,TEN,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Smith,TE,TEN,0,0,85,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Weems,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Sims,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J.Casey,DE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
C.Riley,CB,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A.Sherman,FB,KC,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Hunt,RB,KC,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Jones,DE,KC,0,0,0,0,0,0,0,0,0,0,0,1,3,3.5,0,0,0,0,0,0,0,0
R.Nunez-Roches,DE,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Wilson,ILB,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Hollins,WR,PHI,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Johnson,OT,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Elliott,K,PHI,0,0,0,0,0,0,12,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Allen,DT,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R.Douglas,CB,PHI,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
J.Hill,TE,NO,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Hoomanawanui,TE,NO,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Moore,CB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Bush,DB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T.Hendrickson,DE,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V.Bell,FS,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H.Kikaha,OLB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
P.Dorsett,WR,NE,0,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Hollister,TE,NE,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Develin,FB,NE,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Harmon,SS,NE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J.Jones,CB,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Roberts,MLB,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Watson,RB,PIT,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Dupree,OLB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
C.Keenum,QB,MIN,1134,55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Ham,RB,MIN,0,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Robison,DE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M.Alexander,CB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Fitzpatrick,QB,TB,290,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Winston,QB,TB,1259,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Barber,RB,TB,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Rodgers,RB,TB,0,168,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Sims III,RB,TB,0,23,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
M.Evans,WR,TB,0,0,371,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Humphries,WR,TB,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Brate,TE,TB,0,0,281,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.Howard,TE,TB,0,0,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Jackson,WR,TB,0,0,287,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Cross,,TB,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.David,OLB,TB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
C.Lynch,LB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Folk,K,TB,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Anger,P,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,933
B.Reedy,WR,TB,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Smith,CB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Russell,DE,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.Gholston,DE,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Ward,DB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.McDonald,DT,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
K.Beckwith,MLB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Alexander,MLB,TB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C.Conte,FS,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V.Hargreaves III,CB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Tandy,SS,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Glanton,OLB,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
N.Spence,DE,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
B.Grimes,CB,TB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G.McCoy,DT,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
R.McClain,DB,TB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T.Gentry,WR,CHI,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.McPhee,OLB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
J.Bullard,DE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.LeBlanc,CB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Jones,ILB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J.Anderson,OLB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Watt,FB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Henry,TE,LAC,0,0,228,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.McGrath,TE,LAC,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.King,DB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Palepoi,DE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Harris,MLB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Liuget,DE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
J.Landry,WR,MIA,0,-7,272,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Cutler,QB,MIA,857,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Drake,RB,MIA,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Ajayi,RB,MIA,0,391,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
K.Stills,WR,MIA,0,0,163,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Parker,WR,MIA,0,0,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Thomas,TE,MIA,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Parkey,K,MIA,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Haack,P,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1265
